parent_category,category_id,category,question_id,question,answer,faq_url,que_ans
,55bf48f4d00000490011ffa5,Payment,55bb58522c00002000690dd4,How many cards can I save on Flipkart?,"As of now, you can save upto 10 cards using the 'Save Card' option.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb58522c00002000690dd4&view=FAQ,"How many cards can I save on Flipkart? As of now, you can save upto 10 cards using the 'Save Card' option."
,55bf48f4d00000490011ffa5,Payment,564c18d86f00003a003936c4,What cards can I save on Flipkart?,"You can save any credit or debit VISA, MasterCard, Maestro or American Express card issued by a bank in India.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564c18d86f00003a003936c4&view=FAQ,"What cards can I save on Flipkart? You can save any credit or debit VISA, MasterCard, Maestro or American Express card issued by a bank in India."
,55bf48f4d00000490011ffa5,Payment,5ae1a524130000310096ce64,How do I save my card(s) on Flipkart?,"Your card is saved automatically when you make a successful payment by entering the card details while purchasing on Flipkart. Alternatively, you can also save your card by navigating to 'My Accounts > Payments > My Saved Cards'. To save the card you'll need the card number and the expiry date. You can also add a card label to better identify a saved card.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a524130000310096ce64&view=FAQ,"How do I save my card(s) on Flipkart? Your card is saved automatically when you make a successful payment by entering the card details while purchasing on Flipkart. Alternatively, you can also save your card by navigating to 'My Accounts > Payments > My Saved Cards'. To save the card you'll need the card number and the expiry date. You can also add a card label to better identify a saved card."
,55bf48f4d00000490011ffa5,Payment,5ae1a5e91300001d0096ce8d,How do I make a payment using a saved card?,You can view your saved cards by selecting the credit/debit card payment option at checkout. Select a saved card that you wish to use to make the payment. Enter the CVV number of that card (we do not store it) and click the 'Pay' button to initiate your payment. You will also have to enter the card's 3D Secure password to complete the transaction.,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a5e91300001d0096ce8d&view=FAQ,How do I make a payment using a saved card? You can view your saved cards by selecting the credit/debit card payment option at checkout. Select a saved card that you wish to use to make the payment. Enter the CVV number of that card (we do not store it) and click the 'Pay' button to initiate your payment. You will also have to enter the card's 3D Secure password to complete the transaction.
,55bf48f4d00000490011ffa5,Payment,5ae1a640130000330096cea0,"If I have a saved card on Flipkart, will I be able to use a new card for my next payment?","Yes. Even if you have saved your card on Flipkart, you always have the option to use any other credit/debit card for making a payment.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a640130000330096cea0&view=FAQ,"If I have a saved card on Flipkart, will I be able to use a new card for my next payment? Yes. Even if you have saved your card on Flipkart, you always have the option to use any other credit/debit card for making a payment."
,55bf48f4d00000490011ffa5,Payment,5ae1a6744700002900ff4d47,How can I delete my saved card?,You can delete your saved card information on Flipkart from the 'My Account' section. Go to 'My Account > Payments > My Saved Cards' and you will be able to see your saved card(s). You can then click on 'Remove this card'.,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a6744700002900ff4d47&view=FAQ,How can I delete my saved card? You can delete your saved card information on Flipkart from the 'My Account' section. Go to 'My Account > Payments > My Saved Cards' and you will be able to see your saved card(s). You can then click on 'Remove this card'.
,55bf48f4d00000490011ffa5,Payment,5ae1a78313000032004ce5f3,What is a card label?,"A card label is the name you give to your card while saving it on Flipkart. This helps in identifying the card at the time of making a payment. Even if you do not specify a card label, you will still be able to identify the card by the first 2 and last 4 digits of your card number which will be visible to you when the saved card is displayed.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a78313000032004ce5f3&view=FAQ,"What is a card label? A card label is the name you give to your card while saving it on Flipkart. This helps in identifying the card at the time of making a payment. Even if you do not specify a card label, you will still be able to identify the card by the first 2 and last 4 digits of your card number which will be visible to you when the saved card is displayed."
,55bf48f4d00000490011ffa5,Payment,5ae1a7be4e00001c008325c8,How can I add a card label to my saved card?,"You can specify a card label at the time of saving a card on Flipkart through the My Account section. If you did not specify any card label at the time of saving the card, you can still add/edit the label anytime through the ""My Saved Cards"" menu in the My Account section on Flipkart.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a7be4e00001c008325c8&view=FAQ,"How can I add a card label to my saved card? You can specify a card label at the time of saving a card on Flipkart through the My Account section. If you did not specify any card label at the time of saving the card, you can still add/edit the label anytime through the ""My Saved Cards"" menu in the My Account section on Flipkart."
,55bf48f4d00000490011ffa5,Payment,5ae1a80619000019009e283c,What are the pre-requisites for using the saved card feature?,"You should have a registered account with Flipkart to which you should be logged in. Due to security reasons, this feature is not available during guest checkout.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1a80619000019009e283c&view=FAQ,"What are the pre-requisites for using the saved card feature? You should have a registered account with Flipkart to which you should be logged in. Due to security reasons, this feature is not available during guest checkout."
,55bf48f4d00000490011ffa5,Payment,55befdb3d00000240011ff87,Can I use a saved card to make an EMI payment?,"Yes, if your saved credit card is eligible for your Bank's EMI program then you can use it for making an EMI payment.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55befdb3d00000240011ff87&view=FAQ,"Can I use a saved card to make an EMI payment? Yes, if your saved credit card is eligible for your Bank's EMI program then you can use it for making an EMI payment."
,55bf48f4d00000490011ffa5,Payment,55befe24ab00003a00e3546c,I had opted to save my card at the time of payment but my card was not saved. Why?,"If you choose to save your card at the time of making the payment, then the only time your card may not get saved is when the payment fails due to card being invalid. If the payment was successful and the card was not saved, then you may contact us and we will help you out.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55befe24ab00003a00e3546c&view=FAQ,"I had opted to save my card at the time of payment but my card was not saved. Why? If you choose to save your card at the time of making the payment, then the only time your card may not get saved is when the payment fails due to card being invalid. If the payment was successful and the card was not saved, then you may contact us and we will help you out."
,55bf48f4d00000490011ffa5,Payment,55befea5bc000025005be751,I typed an incorrect card number by mistake when adding my card. How do I correct it?,"If you typed an incorrect card number, name or card expiry date, you need to first delete the entered details by clicking on ""Remove this card"" and then add the card again with the correct details.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55befea5bc000025005be751&view=FAQ,"I typed an incorrect card number by mistake when adding my card. How do I correct it? If you typed an incorrect card number, name or card expiry date, you need to first delete the entered details by clicking on ""Remove this card"" and then add the card again with the correct details."
,55bf48f4d00000490011ffa5,Payment,5ae1cc014700001d00ff5810,Can I use my saved cards for making a payment on Flipkart's mobile site/app?,Absolutely! Any cards that you save on Flipkart's website can be used on Flipkart app and mobile site as well. You can also save cards through your mobile and use them on Flipkart's website.,https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1cc014700001d00ff5810&view=FAQ,Can I use my saved cards for making a payment on Flipkart's mobile site/app? Absolutely! Any cards that you save on Flipkart's website can be used on Flipkart app and mobile site as well. You can also save cards through your mobile and use them on Flipkart's website.
,55bf48f4d00000490011ffa5,Payment,5ae1ccfa4700002d00ff5839,What if I do not want my cards to be imported?,"You can manage these cards from the 'Saved Cards' section on PhonePe or Flipkart. If you wish to delete a card from both PhonePe and Flipkart, you need to perform this operation independently in both the applications.",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=5ae1ccfa4700002d00ff5839&view=FAQ,"What if I do not want my cards to be imported? You can manage these cards from the 'Saved Cards' section on PhonePe or Flipkart. If you wish to delete a card from both PhonePe and Flipkart, you need to perform this operation independently in both the applications."
,55bf48f4d00000490011ffa5,Payment,55bb49333100003d007864cd,Can I use Credit/Debit Card to pay on Flipkart through the Flipkart app?,"
Yes, you can use your Debit/Credit Card to shop on our mobile app, website, and mobile site too!
",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=55bb49333100003d007864cd&view=FAQ,"Can I use Credit/Debit Card to pay on Flipkart through the Flipkart app? 
Yes, you can use your Debit/Credit Card to shop on our mobile app, website, and mobile site too!
"
,55bf48f4d00000490011ffa5,Payment,564b08f93000003c00fd324f,Can I combine the balance on my Gift Cards with Cash on Delivery to pay for an order?,"
Cash on Delivery payments cannot be combined with other payments modes.
",https://www.flipkart.com/helpcentre?catalog=55bf48f4d00000490011ffa5&faq=564b08f93000003c00fd324f&view=FAQ,"Can I combine the balance on my Gift Cards with Cash on Delivery to pay for an order? 
Cash on Delivery payments cannot be combined with other payments modes.
"
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,5.71479E+23,Can I cancel my EMI after I've placed the order using the Bajaj Finserv payment option?,"Since payment modes cannot be changed after an order is placed, to cancel your EMI, your order will need to be cancelled.
 
*Certain items cannot be cancelled after 24 hours of placing the order.",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571478791200001700948826&view=FAQ,"Can I cancel my EMI after I've placed the order using the Bajaj Finserv payment option? Since payment modes cannot be changed after an order is placed, to cancel your EMI, your order will need to be cancelled.
 
*Certain items cannot be cancelled after 24 hours of placing the order."
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,57147df51200001d0032a423,Can I get the refund for the item to any other mode if I have paid using the Bajaj Finserv payment option?,"No, the refund for an order placed using the Bajaj Finserv payment mode can only be done to the bank account linked to the Bajaj Finserv EMI Card.",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57147df51200001d0032a423&view=FAQ,"Can I get the refund for the item to any other mode if I have paid using the Bajaj Finserv payment option? No, the refund for an order placed using the Bajaj Finserv payment mode can only be done to the bank account linked to the Bajaj Finserv EMI Card."
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,5714773c1200003600817cae,Do I need to make a down payment to buy an item using the Bajaj Finserv EMI payment mode?,"No, a down payment is not required for buying an item using the Bajaj Finserv EMI option.",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=5714773c1200003600817cae&view=FAQ,"Do I need to make a down payment to buy an item using the Bajaj Finserv EMI payment mode? No, a down payment is not required for buying an item using the Bajaj Finserv EMI option."
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,571475ee120000160019d48e,How can I get a Bajaj Finserv EMI card?,You can check the eligibility and process of getting a Bajaj Finserv No Cost EMI card on their website: www.bajajfinserv.in/finance.,https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571475ee120000160019d48e&view=FAQ,How can I get a Bajaj Finserv EMI card? You can check the eligibility and process of getting a Bajaj Finserv No Cost EMI card on their website: www.bajajfinserv.in/finance.
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,57147cdc1200003800817deb,I chose the wrong EMI plan while making the payment using Bajaj Finserv No Cost EMI option. Can I change it now?," 
EMI plan chosen while paying through the Bajaj Finserv No Cost EMI payment option cannot be changed once the order has been placed. If your order hasn't been delivered yet, you can cancel* it and place a new order with the preferred EMI plan.
 
*Certain items cannot be cancelled after 24 hours of placing the order.""",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57147cdc1200003800817deb&view=FAQ,"I chose the wrong EMI plan while making the payment using Bajaj Finserv No Cost EMI option. Can I change it now?  
EMI plan chosen while paying through the Bajaj Finserv No Cost EMI payment option cannot be changed once the order has been placed. If your order hasn't been delivered yet, you can cancel* it and place a new order with the preferred EMI plan.
 
*Certain items cannot be cancelled after 24 hours of placing the order."""
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,571477841300003000895c41,What are the EMI plans available if I pay using the Bajaj Finserv payment mode?,Available EMI plans can be checked by clicking 'No Cost EMI' on the Bajaj Finserv Card below the listed price of the item on the product page.,https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571477841300003000895c41&view=FAQ,What are the EMI plans available if I pay using the Bajaj Finserv payment mode? Available EMI plans can be checked by clicking 'No Cost EMI' on the Bajaj Finserv Card below the listed price of the item on the product page.
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,5714707f15000039002770ed,How can I pay for my order using the Bajaj Finserv payment mode?,"While paying for your order, choose 'Bajaj Finserv No Cost EMI' as the payment option & select the EMI plan of your choice from the available EMI plans. You can then complete the payment using your Bajaj Finserv EMI Card after OTP verification.
Please note, the Bajaj Finserv EMI option will not be available if your cart contains more than 1 item.",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=5714707f15000039002770ed&view=FAQ,"How can I pay for my order using the Bajaj Finserv payment mode? While paying for your order, choose 'Bajaj Finserv No Cost EMI' as the payment option & select the EMI plan of your choice from the available EMI plans. You can then complete the payment using your Bajaj Finserv EMI Card after OTP verification.
Please note, the Bajaj Finserv EMI option will not be available if your cart contains more than 1 item."
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,57146e441200003200db573d,How is Bajaj Finserv payment mode different from the credit card EMI payment mode?,"In credit card EMIs, banks charge an interest rate based on the EMI plan chosen whereas Bajaj Finserv EMI Card holders are not charged any interest on the EMI. Unlike other credit card based EMI options, you don't need to have a credit card to avail EMI plans. The EMI payments are deducted by Bajaj Finserv from your bank account linked to the Bajaj Finserv EMI Card.",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57146e441200003200db573d&view=FAQ,"How is Bajaj Finserv payment mode different from the credit card EMI payment mode? In credit card EMIs, banks charge an interest rate based on the EMI plan chosen whereas Bajaj Finserv EMI Card holders are not charged any interest on the EMI. Unlike other credit card based EMI options, you don't need to have a credit card to avail EMI plans. The EMI payments are deducted by Bajaj Finserv from your bank account linked to the Bajaj Finserv EMI Card."
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,57146ffb1200003700817b1b,What are the benefits of the Bajaj Finserv payment mode?,"With Bajaj Finserv, you get a hassle-free payment experience with the following benefits: No interest on EMIsZero processing & cancellation chargesComplete refund of the amount paid for your order if the item is returned
**Quick resolutions & end-to-end support from Bajaj Finserv for any related concerns subject to the T&Cs of Bajaj Finserv.
**Terms & conditions apply: http://www.flipkart.com/s/help/cancellation-returns.",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57146ffb1200003700817b1b&view=FAQ,"What are the benefits of the Bajaj Finserv payment mode? With Bajaj Finserv, you get a hassle-free payment experience with the following benefits: No interest on EMIsZero processing & cancellation chargesComplete refund of the amount paid for your order if the item is returned
**Quick resolutions & end-to-end support from Bajaj Finserv for any related concerns subject to the T&Cs of Bajaj Finserv.
**Terms & conditions apply: http://www.flipkart.com/s/help/cancellation-returns."
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,571476871300001000895c07, Why can't I see Bajaj Finserv as a payment mode for some items?,Bajaj Finserv No Cost EMI payment mode is available for select items with certain sellers. Please check the product page of the item you'd like to shop for on our app to see if the option is available.,https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571476871300001000895c07&view=FAQ, Why can't I see Bajaj Finserv as a payment mode for some items? Bajaj Finserv No Cost EMI payment mode is available for select items with certain sellers. Please check the product page of the item you'd like to shop for on our app to see if the option is available.
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,57147e681200001600817e5f,Is Bajaj Finserv payment mode available on both the website and app?,"Yes, the Bajaj Finserv payment mode is available both on the Flipkart app and website.",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57147e681200001600817e5f&view=FAQ,"Is Bajaj Finserv payment mode available on both the website and app? Yes, the Bajaj Finserv payment mode is available both on the Flipkart app and website."
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,571475151200003f00817c2f,What is Bajaj Finserv payment mode?,"Bajaj Finserv No Cost EMI' is a payment option on Flipkart exclusively for Bajaj Finserv EMI Card holders. This option enables you to pay for select items listed by specific sellers, with an EMI plan of your choice without any interest. The monthly installments are deducted by Bajaj Finserv from the bank account linked to your Bajaj Finserv EMI Card.
 ",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571475151200003f00817c2f&view=FAQ,"What is Bajaj Finserv payment mode? Bajaj Finserv No Cost EMI' is a payment option on Flipkart exclusively for Bajaj Finserv EMI Card holders. This option enables you to pay for select items listed by specific sellers, with an EMI plan of your choice without any interest. The monthly installments are deducted by Bajaj Finserv from the bank account linked to your Bajaj Finserv EMI Card.
 "
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,571478e11200003400db597b, How can I foreclose my EMI with Bajaj Finserv?,"
You can contact Bajaj Finserv at 0869801010 for help with the foreclosure of your EMI with them.
",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571478e11200003400db597b&view=FAQ," How can I foreclose my EMI with Bajaj Finserv? 
You can contact Bajaj Finserv at 0869801010 for help with the foreclosure of your EMI with them.
"
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,5714783a1300001700895c5d,I did not get the OTP while I was paying through the 'Bajaj Finserv No Cost EMI' payment mode. What should I do?,"
Please contact Bajaj Finserv at 08698010101 for support.
",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=5714783a1300001700895c5d&view=FAQ,"I did not get the OTP while I was paying through the 'Bajaj Finserv No Cost EMI' payment mode. What should I do? 
Please contact Bajaj Finserv at 08698010101 for support.
"
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,57147da76600002500c2155d,"If I have paid for my order using the Bajaj Finserv No Cost EMI payment option, will I get a complete refund if the item is cancelled or returned?","
Yes, you will get a complete refund to the extent of the EMIs paid by you (if any) for the item in case it is canceled or returned. However, any amount charged as a penalty by Bajaj Finserv for the remaining EMIs cannot be refunded.
 
You may reach Bajaj Finserv at 08698010101 for more details.
",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57147da76600002500c2155d&view=FAQ,"If I have paid for my order using the Bajaj Finserv No Cost EMI payment option, will I get a complete refund if the item is cancelled or returned? 
Yes, you will get a complete refund to the extent of the EMIs paid by you (if any) for the item in case it is canceled or returned. However, any amount charged as a penalty by Bajaj Finserv for the remaining EMIs cannot be refunded.
 
You may reach Bajaj Finserv at 08698010101 for more details.
"
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,57147801150000370027728a,"My payment from the 'Bajaj Finserv No Cost EMI' payment mode did not go through, but the amount has been blocked on my card. What should I do?","
Please contact Bajaj Finserv at 08698010101 for support.
",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=57147801150000370027728a&view=FAQ,"My payment from the 'Bajaj Finserv No Cost EMI' payment mode did not go through, but the amount has been blocked on my card. What should I do? 
Please contact Bajaj Finserv at 08698010101 for support.
"
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,571478ab1200001e0032a2bf,Can I foreclose my EMI with Bajaj Finserv?,"Yes, you can foreclose your loan without any charges by logging in to your customer portal – Experia.",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571478ab1200001e0032a2bf&view=FAQ,"Can I foreclose my EMI with Bajaj Finserv? Yes, you can foreclose your loan without any charges by logging in to your customer portal – Experia."
Payment,5717798d1300001d0007d6e0,Bajaj Finserv EMI,571476ca120000210019d4c7,What is the credit limit on the Bajaj Finserv card for shopping on Flipkart?,"




The credit limit varies based on the type of Bajaj Finserv EMI Card you hold.
For more details, please check Bajaj Finserv support FAQs here: https://www.bajajfinserv.in/insta-emi-card
You can also contact Bajaj Finserv at 08698010101 for support.




",https://www.flipkart.com/helpcentre?catalog=5717798d1300001d0007d6e0&faq=571476ca120000210019d4c7&view=FAQ,"What is the credit limit on the Bajaj Finserv card for shopping on Flipkart? 




The credit limit varies based on the type of Bajaj Finserv EMI Card you hold.
For more details, please check Bajaj Finserv support FAQs here: https://www.bajajfinserv.in/insta-emi-card
You can also contact Bajaj Finserv at 08698010101 for support.




"
Payment,577635fd1300001200bb1f3c,SBI Pre-approved loan,577396cf1600003300ce105f,What are the EMI plans available if I choose the 'Pre-approved EMI' payment option?,"You can choose from the following EMI plans with zero processing fees:

6 months
9 months
12 months

Note: Interest rate is 14% irrespective of the EMI plan chosen and is subject to change based on SBI’s T&Cs.",https://www.flipkart.com/helpcentre?catalog=577635fd1300001200bb1f3c&faq=577396cf1600003300ce105f&view=FAQ,"What are the EMI plans available if I choose the 'Pre-approved EMI' payment option? You can choose from the following EMI plans with zero processing fees:

6 months
9 months
12 months

Note: Interest rate is 14% irrespective of the EMI plan chosen and is subject to change based on SBI’s T&Cs."
Payment,577635fd1300001200bb1f3c,SBI Pre-approved loan,577397a71300002e003c732e,What is the pre-approved EMI limit for shopping on Flipkart?,Please contact SBI’s Customer Care on 1800 425 3800 to know the credit limit you are eligible for shopping on Flipkart.,https://www.flipkart.com/helpcentre?catalog=577635fd1300001200bb1f3c&faq=577397a71300002e003c732e&view=FAQ,What is the pre-approved EMI limit for shopping on Flipkart? Please contact SBI’s Customer Care on 1800 425 3800 to know the credit limit you are eligible for shopping on Flipkart.
Payment,577635fd1300001200bb1f3c,SBI Pre-approved loan,577397e31400002400632055,Is SBI’s 'Pre-approved EMI' payment option available both on Flipkart’s website and app?,"This payment option is available on all our platforms - Website, App (Windows, iOS and Android) as well as through Flipkart lite.",https://www.flipkart.com/helpcentre?catalog=577635fd1300001200bb1f3c&faq=577397e31400002400632055&view=FAQ,"Is SBI’s 'Pre-approved EMI' payment option available both on Flipkart’s website and app? This payment option is available on all our platforms - Website, App (Windows, iOS and Android) as well as through Flipkart lite."
Payment,577635fd1300001200bb1f3c,SBI Pre-approved loan,577399211400003d006320a6,Can I get the refund for the item through any other mode if I have paid for my order using the 'Pre-approved EMI' payment option?,"No, the refund mode cannot be changed for an order that was paid for using SBI's 'Pre-approved EMI' payment option.",https://www.flipkart.com/helpcentre?catalog=577635fd1300001200bb1f3c&faq=577399211400003d006320a6&view=FAQ,"Can I get the refund for the item through any other mode if I have paid for my order using the 'Pre-approved EMI' payment option? No, the refund mode cannot be changed for an order that was paid for using SBI's 'Pre-approved EMI' payment option."
Payment,577635fd1300001200bb1f3c,SBI Pre-approved loan,577397891300003c00bab637,Can I buy any item using the 'Pre-approved EMI' payment option?,"You can buy any item with a minimum value of ₹ 5,000 and a maximum value of ₹ 75,000 from sellers on Flipkart. Please note that the upper limit may vary as it depends on the credit amount you are eligible for.
 
Please note, the 'Pre-approved EMI option is only available on select products.",https://www.flipkart.com/helpcentre?catalog=577635fd1300001200bb1f3c&faq=577397891300003c00bab637&view=FAQ,"Can I buy any item using the 'Pre-approved EMI' payment option? You can buy any item with a minimum value of ₹ 5,000 and a maximum value of ₹ 75,000 from sellers on Flipkart. Please note that the upper limit may vary as it depends on the credit amount you are eligible for.
 
Please note, the 'Pre-approved EMI option is only available on select products."
Payment,57aad44e1200002e00e98c06,Credit Card No Cost EMI,579b00fa1400003200ebe3db,I did not get an OTP while paying through the 'Credit Card No Cost EMI' payment mode. What should I do?,Please contact your card issuing bank for OTP support.,https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b00fa1400003200ebe3db&view=FAQ,I did not get an OTP while paying through the 'Credit Card No Cost EMI' payment mode. What should I do? Please contact your card issuing bank for OTP support.
Payment,57aad44e1200002e00e98c06,Credit Card No Cost EMI,579b00b7120000200061c45b,Is 'Credit Card No Cost EMI' payment mode available on Flipkart’s website and mobile app?,"Yes, ‘Credit Card No Cost EMI' payment mode is available on our website, mobile app, and Flipkart Lite, our mobile site",https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b00b7120000200061c45b&view=FAQ,"Is 'Credit Card No Cost EMI' payment mode available on Flipkart’s website and mobile app? Yes, ‘Credit Card No Cost EMI' payment mode is available on our website, mobile app, and Flipkart Lite, our mobile site"
Payment,57aad44e1200002e00e98c06,Credit Card No Cost EMI,579b000f6b00001200d5b5f8,What are the benefits of the 'Credit Card No Cost EMI' payment mode?,Shopping with ‘Credit Card No Cost EMI’ has benefits like no cost of interest & zero down payment as you get an instant cash-back from the seller for the amount you are charged as interest by the bank.,https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b000f6b00001200d5b5f8&view=FAQ,What are the benefits of the 'Credit Card No Cost EMI' payment mode? Shopping with ‘Credit Card No Cost EMI’ has benefits like no cost of interest & zero down payment as you get an instant cash-back from the seller for the amount you are charged as interest by the bank.
Payment,57aad44e1200002e00e98c06,Credit Card No Cost EMI,579b0155670000370044f9ab,How can I foreclose my EMI for an item I bought using the 'Credit Card No Cost EMI'?,You will need to contact the card issuing bank to foreclose your EMI.,https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b0155670000370044f9ab&view=FAQ,How can I foreclose my EMI for an item I bought using the 'Credit Card No Cost EMI'? You will need to contact the card issuing bank to foreclose your EMI.
Payment,57aad44e1200002e00e98c06,Credit Card No Cost EMI,579b01101200002500e744b2,Can I cancel an order placed using the 'Credit Card No Cost EMI' payment option?,"Yes, you can cancel the order irrespective of the payment mode used for it. However, orders for certain items cannot be cancelled after 24 hours of order placement.
 
Please check the seller's cancellation policy on the product page for details.",https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b01101200002500e744b2&view=FAQ,"Can I cancel an order placed using the 'Credit Card No Cost EMI' payment option? Yes, you can cancel the order irrespective of the payment mode used for it. However, orders for certain items cannot be cancelled after 24 hours of order placement.
 
Please check the seller's cancellation policy on the product page for details."
Payment,57aad44e1200002e00e98c06,Credit Card No Cost EMI,579b013a1400001500ebe3f4,Can I foreclose my EMIs for products purchased using the 'Credit Card No Cost EMI' payment mode?,"Yes, you can foreclose your EMIs if you've paid for your order using 'Credit Card No Cost EMI' payment mode.
 
Please contact the card-issuing bank for foreclosure of your EMI.",https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b013a1400001500ebe3f4&view=FAQ,"Can I foreclose my EMIs for products purchased using the 'Credit Card No Cost EMI' payment mode? Yes, you can foreclose your EMIs if you've paid for your order using 'Credit Card No Cost EMI' payment mode.
 
Please contact the card-issuing bank for foreclosure of your EMI."
Payment,57aad44e1200002e00e98c06,Credit Card No Cost EMI,579b01c21400001d00ebe411,Can I get the refund for the item through any other mode if I have paid using the 'Credit Card No Cost EMI' payment option?,"No, the refund for an order placed using the 'Credit Card No Cost EMI' payment mode can only be done to the credit card from which the payment was made.",https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b01c21400001d00ebe411&view=FAQ,"Can I get the refund for the item through any other mode if I have paid using the 'Credit Card No Cost EMI' payment option? No, the refund for an order placed using the 'Credit Card No Cost EMI' payment mode can only be done to the credit card from which the payment was made."
Payment,57aad44e1200002e00e98c06,Credit Card No Cost EMI,579b00831400002800ebe3c3,Do I need to make a down payment to buy an item using the 'Credit Card No Cost EMI' payment mode?,"No, you don't need to make a down payment to buy an item using the 'Credit Card No Cost EMI' payment mode.",https://www.flipkart.com/helpcentre?catalog=57aad44e1200002e00e98c06&faq=579b00831400002800ebe3c3&view=FAQ,"Do I need to make a down payment to buy an item using the 'Credit Card No Cost EMI' payment mode? No, you don't need to make a down payment to buy an item using the 'Credit Card No Cost EMI' payment mode."
